id,cargo,senioridade,setor,salario,regiao,empresa,modalidade,created_at,updated_at,ano,em_alta,area,especialidade
8126,Comprador,NULL,"Escritório e Administração",5500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8127,Comprador(a),NULL,"Escritório e Administração",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8128,"Assistente de Compras",NULL,"Escritório e Administração",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8129,"Assistente de compras",NULL,"Escritório e Administração",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8130,"Assistente de Compras",NULL,"Escritório e Administração",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8131,"Assistente de Compras",NULL,"Escritório e Administração",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8132,"Assistente de Compras",NULL,"Escritório e Administração",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8133,"Auxiliar de Compras",NULL,"Escritório e Administração",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8134,"Assistente de Compras",NULL,"Escritório e Administração",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8135,"Assistente de compras",NULL,"Escritório e Administração",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8136,"Assistente de Compras",NULL,"Escritório e Administração",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8137,"Assistente de Compras",NULL,"Escritório e Administração",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8138,"Assistente de Compras",NULL,"Escritório e Administração",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8139,"Auxiliar de Compras",NULL,"Escritório e Administração",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8140,"Assistente de Compras",NULL,"Escritório e Administração",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8141,"Coordenador de Produção",NULL,"Industrial e Produção",12500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8142,"Gerente de Produção",NULL,"Industrial e Produção",9500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8143,"Operador de Extrusora",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8144,"Operador de Extrusora",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8145,"Operador de Extrusora",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8146,"Operador de Extrusora",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8147,"Operador de Extrusora",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8148,"Operador de Extrusora",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8149,"Soldador MIG e MAG",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8150,"Soldador MIG e MAG",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8151,"Soldador MIG e MAG",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8152,"Soldador MIG e MAG",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8153,"torneiro mecanico",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8154,"torneiro mecanico",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8155,"torneiro mecanico",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8156,"Técnico Eletromecânico",NULL,"Industrial e Produção",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8157,"Técnico Eletrotécnico",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8158,"Técnico em eletrotécnica",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8159,"Técnico Eletrotécnico",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8160,"Técnico Eletrotécnico",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8161,"Técnico em eletrotécnica",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8162,"Técnico Eletrotécnico",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8163,"Técnico Eletrotécnico",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8164,"Técnico em eletrotécnica",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8165,"Técnico Eletrotécnico",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8166,"Técnico Eletrotécnico",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8167,"Técnico em eletrotécnica",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8168,"Técnico Eletrotécnico",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8169,"Técnico Eletrotécnico",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8170,"Técnico em eletrotécnica",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8171,"Técnico Eletrotécnico",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8172,"Operador de Empilhadeira",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8173,"Operador de Empilhadeira",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8174,"Operador de Empilhadeira",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8175,"Operador de Máquina",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8176,"Operador de Máquinas",NULL,"Industrial e Produção",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8177,"Operador de Máquinas ",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8178,"Operador de Máquinas",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8179,"Operador de Máquina",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8180,"Operador de Máquinas",NULL,"Industrial e Produção",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8181,"Operador de Máquinas ",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8182,"Operador de Máquinas",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8183,"Operador de Máquina",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8184,"Operador de Máquinas",NULL,"Industrial e Produção",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8185,"Operador de Máquinas ",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8186,"Operador de Máquinas",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8187,"Operador de Máquina",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8188,"Operador de Máquinas",NULL,"Industrial e Produção",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8189,"Operador de Máquinas ",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8190,"Operador de Máquinas",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8191,"Operador de Máquina",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8192,"Operador de Máquinas",NULL,"Industrial e Produção",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8193,"Operador de Máquinas ",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8194,"Operador de Máquinas",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8195,"Soldador MIG e MAG",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8196,"Mecânico de Manutenção Industrial",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8197,"Mecânico Industrial",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8198,"Mecânico de Manutenção Industrial",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8199,"Mecânico Industrial",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8200,"Mecânico de Manutenção Industrial",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8201,"Mecânico Industrial",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8202,"Mecânico de Manutenção Industrial",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8203,"Mecânico de Manutenção Industrial",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8204,"Mecânico de Manutenção Industrial",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8205,"Mecânico de Manutenção Industrial",NULL,"Industrial e Produção",3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8206,"MONTADOR DE ESTRUTURA METALICA",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8207,"MONTADOR DE ESTRUTURA METALICA",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8208,"MONTADOR DE ESTRUTURA METALICA",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8209,"MONTADOR DE ESTRUTURA METALICA",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8210,"Analista de Qualidade",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8211,"Analista de Qualidade",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8212,"Analista de Qualidade",NULL,"Industrial e Produção",2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8213,"Operador de Centro de Usinagem",NULL,"Industrial e Produção",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8214,"Operador de Centro de Usinagem",NULL,"Industrial e Produção",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8215,"Operador de Centro de Usinagem",NULL,"Industrial e Produção",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8216,"Operador de Centro de Usinagem",NULL,"Industrial e Produção",2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8217,"Advogado Junior",jr,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8218,"Advogado Junior",jr,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8219,"Advogado(a) Júnior ",jr,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8220,"Estágio em Direito ou Administração",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8221,"Auxiliar Administrativo Jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8222,"Advogado Junior",jr,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8223,"Advogado Trabalhista Pleno",pl,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8224,"Advogado Pleno",pl,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8225,"Assistente Juridico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8226,Advogada,NULL,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8227,"Advogado Junior",jr,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8228,"Advogado Trabalhista",NULL,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8229,"Advogado Junior",jr,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8230,"Assistente Juridico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8231,Advogada,NULL,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8232,"Advogado Junior",jr,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8233,"Advogado Trabalhista",NULL,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8234,"Advogado Trabalhista",NULL,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8235,"Advogado Trabalhista Pleno",pl,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8236,"Analista de Licitações",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8237,"Analista de licitações",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8238,"Analista de Licitação",NULL,Juridico,6500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8239,"Auxiliar Administrativo Jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8240,"Advogado Trabalhista",NULL,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8241,"Advogado Trabalhista Pleno",pl,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8242,"Analista de Licitações",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8243,"Analista de licitações",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8244,"Analista de Licitação",NULL,Juridico,6500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8245,"Analista de Licitações",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8246,"Analista de licitações",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8247,"Analista de Licitação",NULL,Juridico,6500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8248,"Advogado Trabalhista",NULL,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8249,"Advogado Trabalhista Pleno",pl,Juridico,3500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8250,"Analista de Licitações",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8251,"Analista de licitações",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8252,"Analista de Licitação",NULL,Juridico,6500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8253,"Analista de Licitações",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8254,"Analista de licitações",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8255,"Analista de Licitação",NULL,Juridico,6500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8256,"Analista de Licitações",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8257,"Analista de licitações",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8258,"Analista de Licitação",NULL,Juridico,6500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8259,"Assistente Juridico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8260,"Assistente Jurídico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8261,"Assistente Jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8262,"Assistente Jurídico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8263,"auxiliar jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8264,"Auxiliar Jurídico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8265,"Auxiliar Jurídico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8266,"Auxiliar Administrativo Jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8267,"Assistente Juridico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8268,"auxiliar jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8269,"Auxiliar Jurídico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8270,"Auxiliar Jurídico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8271,"Assistente Jurídico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8272,"Auxiliar Administrativo Jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8273,"Assistente Jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8274,"Assistente Jurídico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8275,"Estagiário de Direito",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8276,"Estagiário em Direito",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8277,"Estágio em Direito",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8278,"Estagiário Jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8279,"Estagiário Jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8280,"Assistente Juridico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8281,"auxiliar jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8282,"Auxiliar Jurídico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8283,"Auxiliar Jurídico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8284,"Assistente Jurídico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8285,"Auxiliar Administrativo Jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8286,"Assistente Jurídico",NULL,Juridico,2000.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
8287,"Assistente Jurídico",NULL,Juridico,2500.00," GO ",NULL,NULL,"2025-03-18 09:02:47","2025-03-18 09:02:47",2025,NULL,NULL,NULL
